"rules","support","confidence","coverage","lift","count"
"{Family_No,M} => {Support_Group_No}",0.249497559575079,0.850293542074364,0.29342520815389,1.01077556554437,869
"{Family_No,M} => {Political_No}",0.26930806775768,0.917808219178082,0.29342520815389,1.01290431793323,938
"{M,Professional_No} => {Social_Club_No}",0.271604938271605,0.822608695652174,0.330175136376687,1.01313510854191,946
"{M,Professional_No} => {Support_Group_No}",0.286821705426357,0.868695652173913,0.330175136376687,1.03265083840332,999
"{M,Professional_No} => {Political_No}",0.30778064886592,0.932173913043478,0.330175136376687,1.02875847247479,1072
"{Hobbies_No,M} => {Social_Club_No}",0.303761125466552,0.912068965517241,0.333046224519093,1.12331549041604,1058
"{Hobbies_No,M} => {Support_Group_No}",0.287683031869078,0.863793103448276,0.333046224519093,1.02682299635165,1002
"{Hobbies_No,M} => {Political_No}",0.306057995980477,0.918965517241379,0.333046224519093,1.01418152615707,1066
"{M,Social_Club_No} => {Support_Group_No}",0.342233706574792,0.861271676300578,0.397358598908987,1.02382568210065,1192
"{M,Support_Group_No} => {Social_Club_No}",0.342233706574792,0.83298392732355,0.410852713178295,1.02591337300846,1192
"{M,Social_Club_No} => {Political_No}",0.363479758828596,0.914739884393064,0.397358598908987,1.00951806633113,1266
"{M,Political_No} => {Social_Club_No}",0.363479758828596,0.824755700325733,0.440712029859317,1.01577938622154,1266
"{M,Support_Group_No} => {Political_No}",0.378983634797588,0.922431865828092,0.410852713178295,1.01800703063347,1320
"{M,Political_No} => {Support_Group_No}",0.378983634797588,0.859934853420195,0.440712029859317,1.02223655101111,1320
"{F,No} => {Social_Club_No}",0.208728107952914,0.812290502793296,0.256962388745335,1.00042709378679,727
"{F,No} => {Support_Group_No}",0.214183175423486,0.833519553072626,0.256962388745335,0.990835700802715,746
"{F,No} => {Political_No}",0.233993683606087,0.910614525139665,0.256962388745335,1.00496526966459,815
"{No,Religious_No} => {Hobbies_No}",0.253229974160207,0.890909090909091,0.284237726098191,1.27277947647103,882
"{No,Religious_No} => {Social_Club_No}",0.264140109101349,0.929292929292929,0.284237726098191,1.14452873858814,920
"{No,Religious_No} => {Support_Group_No}",0.237438989376974,0.835353535353535,0.284237726098191,0.993015823766677,827
"{No,Religious_No} => {Political_No}",0.256675279931094,0.903030303030303,0.284237726098191,0.996595229865192,894
"{Family_No,No} => {Hobbies_No}",0.245478036175711,0.809659090909091,0.303186907838071,1.15670328697144,855
"{Family_No,No} => {Social_Club_No}",0.274763135228252,0.90625,0.303186907838071,1.11614878005658,957
"{Family_No,No} => {Support_Group_No}",0.257823715188056,0.850378787878788,0.303186907838071,1.01087690040335,898
"{Family_No,No} => {Political_No}",0.275624461670973,0.909090909090909,0.303186907838071,1.00328378845489,960
"{No,Professional_No} => {Social_Club_No}",0.277060005742176,0.822676896845695,0.33677863910422,1.01321910598075,965
"{No,Professional_No} => {Support_Group_No}",0.289692793568763,0.860187553282182,0.33677863910422,1.02253694473783,1009
"{No,Professional_No} => {Political_No}",0.314097042779213,0.932651321398124,0.33677863910422,1.02928534614375,1094
"{Hobbies_No,No} => {Social_Club_No}",0.318690783807063,0.91358024691358,0.348837209302326,1.12517680339463,1110
"{Hobbies_No,No} => {Support_Group_No}",0.296583405110537,0.850205761316872,0.348837209302326,1.01067121729238,1033
"{Hobbies_No,No} => {Political_No}",0.317829457364341,0.911111111111111,0.348837209302326,1.00551330798479,1107
"{No,Social_Club_No} => {Support_Group_No}",0.347401665231123,0.850316233309909,0.40855584266437,1.01080253946021,1210
"{No,Support_Group_No} => {Social_Club_No}",0.347401665231123,0.832759807295251,0.417169107091588,1.02563734399199,1210
"{No,Social_Club_No} => {Political_No}",0.373241458512776,0.913562895291637,0.40855584266437,1.00821912683801,1300
"{No,Political_No} => {Social_Club_No}",0.373241458512776,0.825396825396825,0.452196382428941,1.01656900383916,1300
"{No,Support_Group_No} => {Political_No}",0.387596899224806,0.929112181693049,0.417169107091588,1.02537950850345,1350
"{No,Political_No} => {Support_Group_No}",0.387596899224806,0.857142857142857,0.452196382428941,1.01891760117016,1350
"{F,Yes} => {Social_Club_No}",0.205857019810508,0.801117318435754,0.256962388745335,0.986666060859877,717
"{F,Yes} => {Support_Group_No}",0.21619293712317,0.841340782122905,0.256962388745335,1.00013308673518,753
"{F,Yes} => {Political_No}",0.231409704277921,0.900558659217877,0.256962388745334,0.993867493680566,806
"{Religious_No,Yes} => {Hobbies_No}",0.267011197243755,0.898550724637681,0.297157622739018,1.28369654385277,930
"{Religious_No,Yes} => {Social_Club_No}",0.276485788113695,0.930434782608696,0.297157622739018,1.14593505934444,963
"{Religious_No,Yes} => {Support_Group_No}",0.254091300602929,0.855072463768116,0.297157622739018,1.01645644754415,885
"{Religious_No,Yes} => {Political_No}",0.270743611828883,0.911111111111111,0.297157622739018,1.00551330798479,943
"{Family_No,Yes} => {Hobbies_No}",0.251507321274763,0.819457436856876,0.306919322423198,1.17070149818396,876
"{Family_No,Yes} => {Social_Club_No}",0.276198679299455,0.899906454630496,0.306919322423198,1.10833599062165,962
"{Family_No,Yes} => {Support_Group_No}",0.261556129773184,0.852198316183349,0.306919322423198,1.01303984138792,911
"{Family_No,Yes} => {Political_No}",0.281366637955785,0.916744621141254,0.306919322423198,1.01173051819866,980
"{Professional_No,Yes} => {Social_Club_No}",0.274763135228252,0.811016949152542,0.338788400803905,0.998858569270971,957
"{Professional_No,Yes} => {Support_Group_No}",0.29313809933965,0.865254237288136,0.338788400803905,1.02855990050327,1021
"{Professional_No,Yes} => {Political_No}",0.3175423485501,0.93728813559322,0.338788400803905,1.03440259070697,1106
"{Hobbies_No,Yes} => {Social_Club_No}",0.316681022107379,0.901880621422731,0.35113407981625,1.11076739901534,1103
"{Hobbies_No,Yes} => {Support_Group_No}",0.304622451909274,0.867538838920687,0.35113407981625,1.03127569145418,1061
"{Hobbies_No,Yes} => {Political_No}",0.321274763135228,0.914963205233034,0.35113407981625,1.00976452592733,1119
"{Social_Club_No,Yes} => {Support_Group_No}",0.347975882859604,0.862633451957295,0.403387884008039,1.02544447548371,1212
"{Support_Group_No,Yes} => {Social_Club_No}",0.347975882859604,0.820582261340555,0.424059718633362,1.01063932682078,1212
"{Social_Club_No,Yes} => {Political_No}",0.367786391042205,0.911743772241993,0.403387884008039,1.00621152050661,1281
"{Political_No,Yes} => {Social_Club_No}",0.367786391042205,0.810246679316888,0.453919035314384,0.997909895353862,1281
"{Support_Group_No,Yes} => {Political_No}",0.394487510766581,0.930264048747461,0.424059718633362,1.02665072299981,1374
"{Political_No,Yes} => {Support_Group_No}",0.394487510766581,0.869070208728653,0.453919035314384,1.03309608771396,1374
"{F,Religious_No} => {Hobbies_No}",0.27418891759977,0.896713615023474,0.305770887166236,1.28107199389941,955
"{F,Religious_No} => {Social_Club_No}",0.283950617283951,0.928638497652582,0.305770887166236,1.14372273243421,989
"{F,Religious_No} => {Support_Group_No}",0.259259259259259,0.847887323943662,0.305770887166236,1.00791520453781,903
"{F,Religious_No} => {Political_No}",0.276198679299455,0.903286384976526,0.305770887166236,0.996877845016869,962
"{F,Family_No} => {Hobbies_No}",0.263853000287109,0.833182230281052,0.316681022107379,1.19030915015131,919
"{F,Family_No} => {Social_Club_No}",0.283089290841229,0.893925657298277,0.316681022107379,1.10096996618455,986
"{F,Family_No} => {Support_Group_No}",0.269882285386161,0.85222121486854,0.316681022107379,1.01306706190687,940
"{F,Family_No} => {Political_No}",0.287683031869078,0.908431550317316,0.316681022107379,1.00255611208974,1002
"{F,Professional_No} => {Social_Club_No}",0.280218202698823,0.811305070656692,0.345391903531438,0.999213423301717,976
"{F,Professional_No} => {Support_Group_No}",0.296009187482056,0.857024106400665,0.345391903531438,1.01877643774523,1031
"{F,Professional_No} => {Political_No}",0.323858742463394,0.937655860349127,0.345391903531438,1.0348084162218,1128
"{F,Hobbies_No} => {Social_Club_No}",0.33161068044789,0.903755868544601,0.366925064599483,1.11307697671176,1155
"{F,Hobbies_No} => {Support_Group_No}",0.313522825150732,0.854460093896714,0.366925064599483,1.01572850069701,1092
"{F,Hobbies_No} => {Political_No}",0.333046224519093,0.907668231611894,0.366925064599483,1.00171370427891,1160
"{F,Social_Club_No} => {Support_Group_No}",0.353143841515935,0.85180055401662,0.414585127763422,1.01256700670303,1230
"{F,Support_Group_No} => {Social_Club_No}",0.353143841515935,0.820547031354236,0.430376112546655,1.01059593713112,1230
"{F,Social_Club_No} => {Political_No}",0.377548090726385,0.910664819944598,0.414585127763422,1.00502077562327,1315
"{F,Political_No} => {Social_Club_No}",0.377548090726385,0.81122763726095,0.465403387884008,0.999118055367712,1315
"{F,Support_Group_No} => {Political_No}",0.403100775193798,0.936624416277518,0.430376112546655,1.03367010199449,1404
"{F,Political_No} => {Support_Group_No}",0.403100775193798,0.866132017273288,0.465403387884008,1.02960335022623,1404
"{Family_No,Religious_No} => {Hobbies_No}",0.387022681596325,0.930296756383713,0.416020671834625,1.32904987796738,1348
"{Family_No,Religious_No} => {Social_Club_No}",0.401378122308355,0.9648033126294,0.416020671834625,1.18826376870163,1398
"{Family_No,Religious_No} => {Support_Group_No}",0.354005167958656,0.850931677018634,0.416020671834625,1.01153414029212,1233
"{Family_No,Religious_No} => {Political_No}",0.381280505311513,0.916494133885438,0.416020671834625,1.01145407741539,1328
"{Professional_No,Religious_No} => {Hobbies_No}",0.340511053689348,0.893745290128109,0.380993396497272,1.27683135583109,1186
"{Professional_No,Religious_No} => {Social_Club_No}",0.3557278208441,0.933685003767898,0.380993396497272,1.14993807217949,1239
"{Professional_No,Religious_No} => {Support_Group_No}",0.328739592305484,0.86284853051997,0.380993396497272,1.02570014737237,1145
"{Professional_No,Religious_No} => {Political_No}",0.356876256101062,0.936699321778448,0.380993396497272,1.03375276861671,1243
"{Hobbies_No,Religious_No} => {Social_Club_No}",0.493252942865346,0.948123620309051,0.520241171403962,1.16772085202844,1718
"{Religious_No,Social_Club_No} => {Hobbies_No}",0.493252942865346,0.912373871481678,0.540625897215045,1.3034447064687,1718
"{Hobbies_No,Religious_No} => {Support_Group_No}",0.44243468274476,0.850441501103753,0.520241171403962,1.01095144994688,1541
"{Religious_No,Support_Group_No} => {Hobbies_No}",0.44243468274476,0.900116822429907,0.491530289979902,1.28593391818022,1541
"{Hobbies_No,Religious_No} => {Political_No}",0.473155325868504,0.909492273730684,0.520241171403962,1.00372673935487,1648
"{Political_No,Religious_No} => {Hobbies_No}",0.473155325868504,0.897114861186717,0.527418891759977,1.28164522621548,1648
"{Religious_No,Social_Club_No} => {Support_Group_No}",0.460235429227677,0.851301115241636,0.540625897215045,1.01197330525141,1603
"{Religious_No,Support_Group_No} => {Social_Club_No}",0.460235429227677,0.936331775700935,0.491530289979902,1.15319786943648,1603
"{Religious_No,Social_Club_No} => {Political_No}",0.491817398794143,0.90971853425385,0.540625897215045,1.00397644322122,1713
"{Political_No,Religious_No} => {Social_Club_No}",0.491817398794143,0.932498639085465,0.527418891759977,1.14847693066997,1713
"{Religious_No,Support_Group_No} => {Political_No}",0.457938558713752,0.931658878504673,0.491530289979902,1.02819007409118,1595
"{Political_No,Religious_No} => {Support_Group_No}",0.457938558713752,0.868263473053892,0.527418891759977,1.0321370910057,1595
"{Family_No,Professional_No} => {Hobbies_No}",0.340798162503589,0.819185645272602,0.416020671834625,1.17031320856623,1187
"{Family_No,Professional_No} => {Social_Club_No}",0.378696525983348,0.910282953761215,0.416020671834625,1.1211158161069,1319
"{Family_No,Professional_No} => {Support_Group_No}",0.362331323571634,0.870945479641132,0.416020671834625,1.03532529201026,1262
"{Family_No,Professional_No} => {Political_No}",0.390755096181453,0.939268461007591,0.416020671834625,1.03658810192948,1361
"{Family_No,Hobbies_No} => {Social_Club_No}",0.469997128911858,0.945696129404968,0.496985357450474,1.16473112401609,1637
"{Family_No,Social_Club_No} => {Hobbies_No}",0.469997128911858,0.853048462741011,0.550961814527706,1.2186906463195,1637
"{Family_No,Hobbies_No} => {Support_Group_No}",0.427217915590009,0.859618717504333,0.496985357450474,1.02186074848723,1488
"{Family_No,Support_Group_No} => {Hobbies_No}",0.427217915590009,0.822553897180763,0.51937984496124,1.17512519437268,1488
"{Family_No,Hobbies_No} => {Political_No}",0.457938558713752,0.921432697862507,0.496985357450474,1.01690433670948,1595
"{Family_No,Political_No} => {Hobbies_No}",0.457938558713752,0.822164948453608,0.556991099626759,1.17456953054303,1595
"{Family_No,Social_Club_No} => {Support_Group_No}",0.473729543496985,0.859822824387702,0.550961814527706,1.02210337793255,1650
"{Family_No,Support_Group_No} => {Social_Club_No}",0.473729543496985,0.912106135986733,0.51937984496124,1.12336127002892,1650
"{Family_No,Social_Club_No} => {Political_No}",0.505598621877692,0.917665450755602,0.550961814527706,1.01274675696507,1761
"{Family_No,Political_No} => {Social_Club_No}",0.505598621877692,0.907731958762887,0.556991099626759,1.11797397891483,1761
"{Family_No,Support_Group_No} => {Political_No}",0.485213896066609,0.934217799889442,0.51937984496124,1.03101413086658,1690
"{Family_No,Political_No} => {Support_Group_No}",0.485213896066609,0.871134020618557,0.556991099626759,1.03554941768411,1690
"{Hobbies_No,Professional_No} => {Social_Club_No}",0.430376112546655,0.912355447352404,0.471719781797301,1.12366832501005,1499
"{Hobbies_No,Professional_No} => {Support_Group_No}",0.414585127763422,0.878880097382836,0.471719781797301,1.04475746729844,1444
"{Hobbies_No,Professional_No} => {Political_No}",0.444157335630204,0.941570298234936,0.471719781797301,1.03912843750072,1547
"{Professional_No,Social_Club_No} => {Support_Group_No}",0.480907263853,0.871488033298647,0.551823140970428,1.03597024572669,1675
"{Professional_No,Support_Group_No} => {Social_Club_No}",0.480907263853,0.82512315270936,0.582830892908412,1.01623194515088,1675
"{Professional_No,Social_Club_No} => {Political_No}",0.518805627332759,0.940166493236212,0.551823140970428,1.03757918122361,1807
"{Political_No,Professional_No} => {Social_Club_No}",0.518805627332759,0.821363636363636,0.631639391329314,1.01160167802495,1807
"{Professional_No,Support_Group_No} => {Political_No}",0.553832902670112,0.950246305418719,0.582830892908412,1.04870338459233,1929
"{Political_No,Professional_No} => {Support_Group_No}",0.553832902670112,0.876818181818182,0.631639391329314,1.04230639156066,1929
"{Hobbies_No,Social_Club_No} => {Support_Group_No}",0.548377835199541,0.863081789426118,0.635371805914442,1.02597743091166,1910
"{Hobbies_No,Support_Group_No} => {Social_Club_No}",0.548377835199541,0.912129894937918,0.601205857019811,1.12339053184893,1910
"{Hobbies_No,Social_Club_No} => {Political_No}",0.582830892908412,0.917306823316765,0.635371805914442,1.01235097136004,2030
"{Hobbies_No,Political_No} => {Social_Club_No}",0.582830892908412,0.911949685534591,0.639104220499569,1.12316858370473,2030
"{Hobbies_No,Support_Group_No} => {Political_No}",0.561297731840367,0.933619866284623,0.601205857019811,1.03035424406506,1955
"{Hobbies_No,Political_No} => {Support_Group_No}",0.561297731840367,0.878256963162624,0.639104220499569,1.04401672446943,1955
"{Social_Club_No,Support_Group_No} => {Political_No}",0.64915302899799,0.933526011560694,0.695377548090726,1.03025066484978,2261
"{Political_No,Social_Club_No} => {Support_Group_No}",0.64915302899799,0.876017047655947,0.741027849554981,1.04135405357873,2261
"{Political_No,Support_Group_No} => {Social_Club_No}",0.64915302899799,0.830029368575624,0.782084409991387,1.02227450167924,2261
"{Religious_Yes,Social_Club_Yes,Support_Group_No} => {Political_No}",0.104220499569337,0.909774436090226,0.114556416881998,1.00403813716802,363
"{Political_No,Religious_Yes,Social_Club_Yes} => {Support_Group_No}",0.104220499569337,0.804878048780488,0.129486075222509,0.95678847914759,363
